,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,0.000000,0.000000,0.000000,0.391759
,-0.171000,-0.006400,-0.032727,0.000000,0.000000,0.391759
,-0.171000,-0.006400,-0.032727,0.000000,0.000000,0.391759
,-0.171000,-0.006400,-0.032727,0.000000,-0.676592,0.391759
,-0.171000,-0.006400,-0.032727,0.000000,-0.676592,0.391759
,-0.171000,-0.006400,-0.032727,0.000000,-0.676592,0.391759
,-0.171000,-0.006400,-0.032727,0.000000,-0.676592,0.391759
,-0.249750,-0.017400,-0.059507,0.000316,-0.535383,3.985329
,-0.249750,-0.017400,-0.059507,0.000316,-0.535383,3.985329
,-0.249750,-0.017400,-0.073775,0.000450,-0.535383,3.985329
,-0.249750,-0.017400,-0.073775,0.000450,-0.535383,3.985329
,-0.249750,-0.017400,-0.073775,0.000450,-0.220956,3.985329
,-0.249750,-0.017400,-0.073775,0.000450,-0.220956,3.985329
,-0.249750,-0.017400,-0.089425,0.000510,0.134875,3.985329
,-0.249750,-0.017400,-0.089425,0.000510,0.134875,3.985329
,-0.249750,-0.017400,-0.089425,0.000510,0.134875,3.985329
,-0.249750,-0.017400,-0.089425,0.000510,0.134875,3.985329
,-0.249750,-0.017400,-0.089425,0.000510,0.134875,3.985329
,-0.249750,-0.017400,-0.089425,0.000510,0.134875,3.985329
,-0.249750,-0.017400,-0.089425,0.000510,0.134875,3.985329
,-0.249750,-0.017400,-0.115153,0.000449,0.485853,3.985329
,-0.249750,-0.017400,-0.115153,0.000449,0.485853,3.985329
,-0.249750,-0.017400,-0.115153,0.000449,0.485853,3.985329
,-0.249750,-0.017400,-0.124612,0.000369,0.350359,3.985329
,-0.249750,-0.017400,-0.124612,0.000369,0.350359,3.985329
,-0.249750,-0.017400,-0.124612,0.000369,0.350359,3.985329
,-0.249750,-0.017400,-0.124612,0.000369,0.350359,3.985329
,-0.324000,-0.033600,-0.133627,0.000314,0.462653,7.951750
,-0.324000,-0.033600,-0.133627,0.000314,0.462653,7.951750
,-0.324000,-0.033600,-0.142324,0.000244,0.395313,7.951750
,-0.324000,-0.033600,-0.142324,0.000244,0.395313,7.951750
,-0.324000,-0.033600,-0.142324,0.000244,0.395313,7.951750
,-0.324000,-0.033600,-0.142324,0.000244,0.395313,7.951750
,-0.324000,-0.033600,-0.151201,0.000183,0.417818,7.951750
,-0.324000,-0.033600,-0.151201,0.000183,0.417818,7.951750
,-0.324000,-0.033600,-0.161298,0.000109,0.417818,7.951750
,-0.324000,-0.033600,-0.161298,0.000109,0.417818,7.951750
,-0.324000,-0.033600,-0.161298,0.000109,0.869821,7.951750
,-0.324000,-0.033600,-0.161298,0.000109,0.869821,7.951750
,-0.324000,-0.033600,-0.183389,-0.000226,1.747619,7.951750
,-0.324000,-0.033600,-0.183389,-0.000226,1.747619,7.951750
,-0.324000,-0.033600,-0.183389,-0.000226,1.747619,7.951750
,-0.324000,-0.033600,-0.183389,-0.000226,1.747619,7.951750
,-0.324000,-0.033600,-0.194358,-0.000561,1.747619,7.951750
,-0.324000,-0.033600,-0.194358,-0.000561,1.747619,7.951750
,-0.324000,-0.033600,-0.205093,-0.000973,2.758336,7.951750
,-0.324000,-0.033600,-0.205093,-0.000973,2.758336,7.951750
,-0.393750,-0.055000,-0.215505,-0.001475,2.758336,12.307990
,-0.393750,-0.055000,-0.215505,-0.001475,2.758336,12.307990
,-0.393750,-0.055000,-0.215505,-0.001475,3.229836,12.307990
,-0.393750,-0.055000,-0.215505,-0.001475,3.229836,12.307990
,-0.393750,-0.055000,-0.226066,-0.002071,3.521664,12.307990
,-0.393750,-0.055000,-0.226066,-0.002071,3.521664,12.307990
,-0.393750,-0.055000,-0.226066,-0.002071,3.521664,12.307990
,-0.393750,-0.055000,-0.226066,-0.002071,3.521664,12.307990
,-0.393750,-0.055000,-0.226066,-0.002071,3.521664,12.307990
,-0.393750,-0.055000,-0.226066,-0.002071,3.521664,12.307990
,-0.393750,-0.055000,-0.226066,-0.002071,3.521664,12.307990
,-0.393750,-0.055000,-0.226066,-0.002071,3.521664,12.307990
,-0.393750,-0.055000,-0.266808,-0.004578,3.521664,12.307990
,-0.393750,-0.055000,-0.266808,-0.004578,3.521664,12.307990
,-0.393750,-0.055000,-0.266808,-0.004578,5.086958,12.307990
,-0.393750,-0.055000,-0.266808,-0.004578,5.086958,12.307990
,-0.393750,-0.055000,-0.276498,-0.005440,5.406758,12.307990
,-0.393750,-0.055000,-0.276498,-0.005440,5.406758,12.307990
,-0.393750,-0.055000,-0.286122,-0.006351,5.406758,12.307990
,-0.393750,-0.055000,-0.286122,-0.006351,5.406758,12.307990
,-0.393750,-0.055000,-0.286122,-0.006351,5.744498,12.307990
,-0.459000,-0.081600,-0.296410,-0.007386,6.327946,17.056501
,-0.459000,-0.081600,-0.296410,-0.007386,6.327946,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.306137,-0.008465,6.734935,17.056501
,-0.459000,-0.081600,-0.354726,-0.014203,8.315730,17.056501
,-0.459000,-0.081600,-0.354726,-0.014203,8.315730,17.056501
,-0.459000,-0.081600,-0.354726,-0.014203,8.315730,17.056501
,-0.459000,-0.081600,-0.354726,-0.014203,8.315730,17.056501
,-0.459000,-0.081600,-0.365038,-0.015710,8.315730,17.056501
,-0.459000,-0.081600,-0.365038,-0.015710,8.742256,17.056501
,-0.519750,-0.113400,-0.375570,-0.017330,8.742256,22.178839
,-0.519750,-0.113400,-0.375570,-0.017330,8.742256,22.178839
,-0.519750,-0.113400,-0.375570,-0.017330,9.146277,22.178839
,-0.519750,-0.113400,-0.375570,-0.017330,9.146277,22.178839
,-0.519750,-0.113400,-0.375570,-0.017330,9.146277,22.178839
,-0.519750,-0.113400,-0.375570,-0.017330,9.146277,22.178839
,-0.519750,-0.113400,-0.375570,-0.017330,9.146277,22.178839
,-0.519750,-0.113400,-0.397223,-0.020816,10.327284,22.178839
,-0.519750,-0.113400,-0.397223,-0.020816,10.327284,22.178839
,-0.519750,-0.113400,-0.397223,-0.020816,10.327284,22.178839
,-0.519750,-0.113400,-0.407251,-0.022643,10.956213,22.178839
,-0.519750,-0.113400,-0.407251,-0.022643,10.956213,22.178839
,-0.519750,-0.113400,-0.417712,-0.024668,11.494909,22.178839
,-0.519750,-0.113400,-0.417712,-0.024668,11.494909,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,11.494909,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,11.494909,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.519750,-0.113400,-0.428341,-0.026830,12.198042,22.178839
,-0.576000,-0.150400,-0.467655,-0.035329,12.198042,27.630043
,-0.576000,-0.150400,-0.467655,-0.035329,12.198042,27.630043
,-0.576000,-0.150400,-0.467655,-0.035329,14.103388,27.630043
,-0.576000,-0.150400,-0.467655,-0.035329,14.103388,27.630043
,-0.576000,-0.150400,-0.477233,-0.037735,14.687149,27.630043
,-0.576000,-0.150400,-0.477233,-0.037735,14.687149,27.630043
,-0.576000,-0.150400,-0.477233,-0.037735,14.687149,27.630043
,-0.576000,-0.150400,-0.487013,-0.040298,14.687149,27.630043
,-0.576000,-0.150400,-0.487013,-0.040298,15.428063,27.630043
,-0.576000,-0.150400,-0.487013,-0.040298,15.428063,27.630043
,-0.576000,-0.150400,-0.497286,-0.043133,16.191320,27.630043
,-0.576000,-0.150400,-0.497286,-0.043133,16.191320,27.630043
,-0.576000,-0.150400,-0.507752,-0.046173,16.191320,27.630043
,-0.576000,-0.150400,-0.507752,-0.046173,16.191320,27.630043
,-0.576000,-0.150400,-0.507752,-0.046173,16.752895,27.630043
,-0.576000,-0.150400,-0.507752,-0.046173,16.752895,27.630043
,-0.576000,-0.150400,-0.507752,-0.046173,16.752895,27.630043
,-0.576000,-0.150400,-0.507752,-0.046173,16.752895,27.630043
,-0.576000,-0.150400,-0.507752,-0.046173,16.752895,27.630043
,-0.627750,-0.192600,-0.531838,-0.053423,17.814205,33.335968
,-0.627750,-0.192600,-0.531838,-0.053423,17.814205,33.335968
,-0.627750,-0.192600,-0.542067,-0.056710,18.375917,33.335968
,-0.627750,-0.192600,-0.542067,-0.056710,18.375917,33.335968
,-0.627750,-0.192600,-0.542067,-0.056710,18.375917,33.335968
,-0.627750,-0.192600,-0.542067,-0.056710,18.375917,33.335968
,-0.627750,-0.192600,-0.551451,-0.059827,18.375917,33.335968
,-0.627750,-0.192600,-0.551451,-0.059827,18.375917,33.335968
,-0.627750,-0.192600,-0.551451,-0.059827,19.095295,33.335968
,-0.627750,-0.192600,-0.551451,-0.059827,19.095295,33.335968
,-0.627750,-0.192600,-0.561299,-0.063236,19.880957,33.335968
,-0.627750,-0.192600,-0.561299,-0.063236,19.880957,33.335968
,-0.627750,-0.192600,-0.571063,-0.066767,20.511942,33.335968
,-0.627750,-0.192600,-0.571063,-0.066767,20.511942,33.335968
,-0.627750,-0.192600,-0.571063,-0.066767,20.511942,33.335968
,-0.627750,-0.192600,-0.571063,-0.066767,20.511942,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.627750,-0.192600,-0.581118,-0.070529,21.387447,33.335968
,-0.675000,-0.240000,-0.622836,-0.086868,24.973743,39.195744
,-0.675000,-0.240000,-0.622836,-0.086868,24.973743,39.195744
,-0.675000,-0.240000,-0.622836,-0.086868,24.973743,39.195744
,-0.675000,-0.240000,-0.632940,-0.091574,25.783255,39.195744
,-0.675000,-0.240000,-0.632940,-0.091574,25.783255,39.195744
,-0.675000,-0.240000,-0.642826,-0.096349,26.457205,39.195744
,-0.675000,-0.240000,-0.642826,-0.096349,26.457205,39.195744
,-0.675000,-0.240000,-0.642826,-0.096349,26.457205,39.195744
,-0.675000,-0.240000,-0.642826,-0.096349,26.457205,39.195744
,-0.675000,-0.240000,-0.652072,-0.100950,27.202536,39.195744
,-0.675000,-0.240000,-0.652072,-0.100950,27.202536,39.195744
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.661214,-0.105649,27.854435,45.090706
,-0.717750,-0.292600,-0.705367,-0.128982,27.854435,45.090706
